TransactionID,Amount,TimeSinceLastTxn,NumTxnsLastHour,AvgAmountLastHour,IsInternational,DeviceType,Class
399,1548.6926333045187,44431.44493960661,0,2096.062340727409,0,1,0
400,3302.1542706006603,34043.92754772749,2,154.27523368598648,0,0,0
401,2328.1849669828284,41721.83979169043,1,218.99818154061882,0,0,0
402,632.870789422054,21101.79450140692,1,649.0781512826524,0,0,0
403,4548.893117899852,3003.5313737291895,1,2097.1928673023217,0,1,0
404,3358.173668396981,21007.95022966922,3,2809.7585339611187,0,1,0
405,3663.356442328944,56375.77364780739,4,2620.6275177267225,0,0,0
406,3420.4411793767363,47073.73677224468,0,1935.0431401525107,0,1,0
407,51602.811892908634,33.61787001579092,12,16803.905485170086,0,1,1
408,74353.33208942424,172.56373944797392,9,55195.33677090218,1,1,1
409,3323.9981408294184,32459.403243499135,2,1963.417470442707,0,1,0
410,3786.0446797343707,24369.626938695772,2,693.7553524241754,0,0,0
411,3267.8964553949477,47070.83177316962,1,672.0239763875384,0,1,0
412,2139.7542621822513,65891.33475027324,3,2398.2398129979088,0,0,0
413,4799.40437248296,67598.90598753539,4,1425.4385880064633,0,0,0
414,2487.3215504893315,53455.97509028414,1,1001.6612752926563,0,1,0
415,75241.10107443923,236.6848242043952,17,67387.86279743274,1,0,1
416,1382.47640891548,39633.63414350584,4,2750.9183209011658,0,0,0
417,2667.68513136908,8142.082065967688,3,1527.2980348839442,0,0,0
418,334.43927944862116,53026.87689296656,4,2784.1834727484074,0,0,0
419,945.8817617332621,46922.47925914919,0,1539.4374327471037,0,1,0
420,4342.803001109845,13260.598703628459,4,2678.1200986317244,0,1,0
421,4952.537486188251,19161.246866751157,2,2780.1263767524188,0,1,0
422,1075.2674817195182,47728.20120944034,1,2497.4758807009366,0,1,0
423,3427.4446229949017,55925.88428031666,1,2280.667646555878,0,1,0
424,210.9103258903803,45088.83073318423,1,570.0189783687198,0,0,0
425,23281.929440770644,140.874244748256,7,36535.11635933436,1,1,1
426,56352.58271075764,72.4248553522479,6,23437.277830134688,1,1,1
427,3657.042052441891,38802.31491785109,4,1132.5388926161188,0,1,0
428,3021.461418988687,11453.404916748452,1,2118.783475743333,0,0,0
429,1239.1696544901458,15319.884955425801,3,2975.038174642364,0,1,0
430,2163.0187884265933,33699.118438936996,3,630.7864193943346,0,0,0
431,434.0366490639647,7072.0073724446,1,621.5471078611772,0,0,0
432,4239.723788675735,54259.68304763648,2,231.68968907014494,0,0,0
433,3229.385005741707,39931.552865375175,4,947.3677883034486,0,1,0
434,1376.087157617159,34968.030469132245,3,2412.432278219895,0,0,0
435,4289.772983388849,33248.769285672286,3,1309.577386508906,0,1,0
436,3829.196640842993,52821.25767695899,1,2872.5618263734195,0,1,0
437,3407.388009311427,45350.30457388885,1,441.50733441262264,0,0,0
438,4471.575417586533,22011.063971402866,3,1105.6544755039101,0,0,0
439,4087.5509377756775,32157.083564276934,1,852.1796993456189,0,0,0
440,20568.894222051516,50.200083200226665,12,52836.4951198307,0,1,1
441,4926.051400389409,7429.9360326631895,0,1688.4397966608103,0,1,0
442,25484.28089889086,112.60537753592405,19,66744.74540809434,0,1,1
443,1213.7666985767878,46913.253994215214,0,722.9813788516353,0,0,0
444,1399.8636851059216,47817.68067812306,1,379.4324736958475,0,0,0
445,3776.425700981053,55362.339552670484,4,1763.5823522865526,0,1,0
446,3498.7988074898085,9165.265250810915,4,1676.167007812175,0,1,0
447,77143.36665782242,286.2285958495515,12,16279.552033140633,1,0,1
448,1587.5122116511818,66658.76016619138,1,1189.3062069943483,0,1,0
449,97934.20627379978,102.43954138446159,5,58753.537446546514,0,1,1
450,614.1630332905519,67996.3756281423,3,325.03644626535873,0,1,0
451,3020.7713527420524,34564.98646158021,4,670.035075909371,0,0,0
452,32271.320949787856,245.62116919828628,14,47921.27291329924,0,0,1
453,4900.060157373035,42076.00206410602,4,1353.3320674818772,0,0,0
454,1782.1556335406083,6818.710721338947,3,1157.1258306875445,0,1,0
455,3940.967684294074,15907.904701998414,1,568.2106289844476,0,0,0
456,4153.778917396434,27752.807237097408,1,684.6199884875207,0,1,0
457,347.2126688186754,56970.814237828105,2,1493.6013389134491,0,1,0
458,3726.497020725665,51589.093360434774,2,1264.029301468879,0,0,0
459,3416.517493826112,43497.47610935585,1,469.4237566967666,0,0,0
460,502.9057397633081,14653.324316322105,1,402.6024545125046,0,0,0
461,470.5534923773663,55511.26011503834,4,640.2893666911611,0,1,0
462,1432.0461431675149,46291.64227574383,3,2529.0525107763865,0,1,0
463,487.60349938960286,40314.58821243168,4,1864.3130881236118,0,0,0
464,288.18849360228734,64927.354226608964,4,1810.103433820286,0,0,0
465,644.9049464682766,69792.41158265117,3,1323.971445032669,0,0,0
466,4648.172606935115,36763.800541602315,0,1351.1597549787346,0,1,0
467,1048.2952263220438,43143.7956367161,1,465.759820639723,0,1,0
468,1112.80341113842,4307.910873717947,4,1005.6130231752326,0,0,0
469,708.9428265162633,56142.84076390937,1,1118.836973534651,0,1,0
470,389.6758850821636,54668.81720193729,0,1381.0942557685473,0,0,0
471,90695.9179567956,265.7673426461904,9,10874.772816667464,0,0,1
472,3688.6964986066077,15460.871061337779,2,1539.541127800262,0,0,0
473,2492.616368944652,54577.720878801505,2,1409.4773888210764,0,1,0
474,4954.600832458619,68583.90099052289,1,1394.6166458507876,0,0,0
475,1659.717186130796,24724.91596993926,2,1515.1142797397947,0,0,0
476,1372.1878334742576,58824.7713350098,1,2041.2075209499837,0,0,0
477,3045.5184934542644,66036.74326784603,3,162.82440467759338,0,0,0
478,2165.7054333845704,16428.719244826698,0,789.0051496381562,0,1,0
479,2589.0507335853417,12129.949101556753,4,1086.629354815775,0,0,0
480,4616.911989821742,48865.04423167742,4,2227.6064667319015,0,0,0
481,1429.0811206228234,12844.494812898081,1,1458.582661283112,0,0,0
482,288.8244800502693,12120.918677593261,0,2320.2526370792493,0,0,0
483,936.521446590268,30864.41529854617,2,152.88009496135126,0,0,0
484,225.06247032485322,68243.5583734382,2,1097.2007628131828,0,1,0
485,48543.540595845494,171.69826746214528,13,25476.52049859794,0,1,1
486,53910.83714940716,117.72272749326788,11,34181.78010060996,0,0,1
487,2135.1298336242285,39852.19393253314,2,1334.5247254275662,0,1,0
488,1009.8108307912502,40729.2999291345,1,461.8907500879599,0,0,0
489,3584.4060245161813,62606.72100917935,2,488.39278514365435,0,1,0
490,2362.4573377375955,3871.218216795019,2,748.5854054712315,0,1,0
491,4382.210619013348,2775.9370033711184,1,524.3910155030097,0,1,0
492,264.25202383783153,17392.753586285366,1,1961.274376965787,0,0,0
493,3355.8058191813916,70056.04601087292,1,1670.5338568955904,0,0,0
494,1471.850717131283,48453.22005128418,2,2980.090772501615,0,1,0
495,2502.3749018727667,67151.15412110416,3,1437.2860244329256,0,1,0
496,4588.922548900797,32820.68269391804,4,2750.2466871880097,0,0,0
497,2539.3819475966084,9889.173194953904,0,2776.556878536626,0,0,0
498,1775.9416384857939,51769.07880092476,4,980.6204783323931,0,0,0
499,3500.961975597739,54904.9388316298,2,732.7588285480442,0,1,0
500,4646.506385684486,31730.094910541273,3,102.13503954071925,0,0,0
501,4556.518368141783,51041.684775448615,1,2500.4427546573916,0,0,0
502,943.7971773183021,33481.35332897451,3,631.534777537886,0,0,0
503,2994.3191025957904,15573.336825114082,4,2082.3156881852,0,1,0
504,64855.17075595269,161.6171277613884,13,16554.400881540314,1,1,1
505,4303.156524933235,51344.64033859209,1,1579.2578094776222,0,0,0
506,3794.1658087499554,52050.27155038347,4,489.15509478031856,0,1,0
507,4403.513852935402,40853.97102585245,2,833.527770140644,0,1,0
508,4450.7701292849315,64837.990014850984,2,2972.103915903373,0,1,0
509,2478.8163251929263,12790.651904000415,3,513.9009393654885,0,0,0
510,288.5472453362452,13422.121752837156,1,207.59378587358043,0,0,0
511,4585.126956258586,50508.648427481174,1,841.3174561545925,0,1,0
512,3367.0639369971946,37355.41427315658,3,298.5100411783239,0,0,0
513,2263.4416127122154,41433.67122486975,3,2621.5556768882166,0,0,0
514,551.9139049027033,3350.27398432536,3,2069.2750521314065,0,0,0
515,75752.68363039749,202.01981724771113,7,40816.21342654897,0,0,1
516,4505.9506500110165,42326.24820418194,0,2247.212482006978,0,0,0
517,3305.2654862549634,23533.529631706642,0,1405.3174093625098,0,1,0
518,1710.5246062231188,6694.082861024303,4,2709.256415651106,0,0,0
519,4590.108843781886,41328.96606313993,2,422.07326550750633,0,1,0
520,3781.8012839664443,25293.383721110837,3,2435.713414917358,0,0,0
521,930.8236320810721,49086.277628149764,2,1543.3112981492595,0,0,0
522,3893.897115032088,6018.760194383702,0,689.7204039883237,0,0,0
523,16510.913095686974,83.2941059519549,14,31566.071649925187,1,1,1
524,4686.154061681147,21040.827158329037,2,2946.337243581616,0,1,0
525,2465.6519213306474,13047.81954438075,1,2684.6185592748093,0,0,0
526,2778.125175504569,7644.728030875365,2,2964.987674995782,0,0,0
527,1212.5539728921965,45035.45933808962,1,1268.5674013904988,0,1,0
528,1000.5245717670206,29422.99745327421,2,1138.247992997134,0,0,0
529,4582.034290470198,10966.707790127977,1,1751.8601223478656,0,1,0
530,643.0779705304461,7479.970713719205,3,1475.8690727416194,0,0,0
531,1152.9696921199989,61301.564646142295,3,704.6282613843711,0,1,0
532,2781.112859440979,37135.82757835426,4,1353.73189312511,0,0,0
533,2111.606492412396,52022.49266430985,4,383.60242301894095,0,1,0
534,1682.2039957994032,20299.42656571014,1,2229.694013736682,0,1,0
535,192.2658165243724,22423.87424012416,2,250.30845186705767,0,1,0
536,4684.409417707643,20438.14293047018,1,1401.4527509119712,0,0,0
537,3349.5148984820007,63239.65683056989,3,1192.6811706605458,0,0,0
538,3166.682260681626,17605.478991183438,1,198.32082353882566,0,0,0
539,2562.9547715347176,10615.537128911888,1,661.1428032535546,0,1,0
540,4196.941081377644,17207.262406281818,2,420.8676236478291,0,1,0
541,3380.267871130992,53200.20140079314,3,457.24727087623114,0,0,0
542,3515.709815850393,50230.51803476068,0,746.9551433238106,0,0,0
543,877.7619574747229,21875.499636010576,1,1697.109549143849,0,1,0
544,2733.080338375748,1472.4828727453178,2,33.03833341662174,0,1,0
545,2963.3725482089003,35708.28978599775,0,257.0594620204937,0,1,0
546,2848.881268509988,42397.13235052464,3,807.8548275260266,0,1,0
547,891.085123737489,63635.81839436252,4,1567.2066720959215,0,0,0
548,4097.213103341601,50604.49774158307,2,1492.51409598012,0,0,0
549,4572.264111748159,39561.59553082708,4,719.3149516579002,0,0,0
550,3319.361042429958,25040.63997189855,3,2576.698659163682,0,0,0
551,2969.4776432257077,53701.87454646455,0,2567.0371915824676,0,0,0
552,883.4470012732622,46628.49238572984,1,2736.772494859356,0,1,0
553,3667.7467371627995,46361.70456864634,4,1366.7352726722097,0,1,0
554,3559.451880156639,43403.85577245016,2,232.80491335026323,0,0,0
555,2461.4440720245007,42200.90260589914,4,2733.8082483834855,0,1,0
556,1130.4547864267488,53152.05982084876,4,2184.0463357662034,0,0,0
557,1941.6141890157464,34610.19491488862,0,2742.2691487419534,0,1,0
558,4492.682217433776,11173.597356765275,0,1130.693478927964,0,0,0
559,659.5080341736766,4046.636725039893,2,1045.5728205242087,0,0,0
560,68821.40117172716,59.751699432460924,16,69425.22701953055,1,0,1
561,3294.439301854833,46244.81388174575,2,2168.395997244825,0,1,0
562,1535.8769370294472,4164.903315559417,1,2353.932807320946,0,0,0
563,56144.67634334539,260.2077093064297,18,78531.82477737805,1,0,1
564,2749.882224319398,56376.44943217476,1,587.2972151407781,0,1,0
565,3363.196539609029,70457.06739213453,2,1507.3470500597614,0,1,0
566,1988.6965742120435,19497.25110284697,2,2664.890220819504,0,1,0
567,61521.908211933565,90.69730542339641,6,56457.707544476434,0,1,1
568,3871.3385108459006,58569.571474389704,4,2362.0953159754195,0,0,0
569,2565.490940472657,39567.49334839354,2,1051.8730865327313,0,1,0
570,96528.68338645021,71.75216778803637,11,40379.26976023904,1,1,1
571,883.535556692262,39670.097464985374,2,1944.0738586874709,0,1,0
572,52732.59130819772,289.04709861382213,18,9485.55538256779,0,0,1
573,927.2954553244043,24586.700941847706,0,817.9891252127,0,0,0
574,2157.8821241188025,50776.777429937145,3,934.8338316786884,0,0,0
575,53574.01037272041,70.42698201921831,14,12776.697232416935,0,1,1
576,12780.921382309576,145.96726610743636,17,10089.496251006927,0,1,1
577,1269.5256588422903,49772.3489339363,0,1119.3891137788162,0,0,0
578,305.3317092078433,24296.23095697272,2,796.8882762443809,0,1,0
579,1064.3022554841368,39574.99213403144,0,2888.6557071577495,0,0,0
580,3675.2583518903057,27075.324445531398,3,394.49615822070444,0,0,0
581,1323.4103090842466,65833.5305107892,3,2812.8572991744577,0,0,0
582,801.1294876290739,26334.49778779728,1,2669.4018535247874,0,1,0
583,99467.48799534886,210.30121293215083,6,44061.467489257484,1,0,1
584,3063.1865476287553,33902.93952601373,1,665.0183433675868,0,0,0
585,3473.3446881377495,42024.165966124485,4,2797.4864423595495,0,0,0
586,73566.32375050616,59.559150532092595,15,18412.31281956006,0,1,1
587,455.06748338207314,51127.58650778248,0,1980.134875336254,0,1,0
588,2760.504210954372,19506.8259197861,4,1194.9694256214382,0,1,0
589,2234.8440474845925,43197.06737066529,3,2133.750660529092,0,0,0
590,42714.5063882791,44.653045975519824,12,35765.28758243185,1,0,1
591,2088.552451511435,40876.006451947585,0,1306.6058203130679,0,0,0
592,69780.57824831808,289.7631144177092,14,65086.82494986962,1,1,1
593,2647.955916553401,22394.168884731498,3,1087.4695415339938,0,0,0
594,4727.417909033877,31108.790603788908,3,991.7527884070123,0,0,0
595,51818.351640515546,78.43582352138424,18,77149.35763754496,0,0,1
596,4323.500877250801,2629.3278821753943,0,2283.6211773719206,0,0,0
597,2791.9858617208947,15969.181406073618,1,898.6294391024595,0,1,0
598,15086.121331087543,54.775136682037065,10,77186.61251543603,0,0,1
599,4626.662909669239,49166.04797065677,3,325.1968761363498,0,0,0
600,4645.718049839511,70584.11092222811,3,2999.592507197703,0,0,0
601,3918.8517805533133,13668.260675406827,2,789.4660114379825,0,1,0
602,4710.689489257405,50399.42153339717,0,1210.0009406561794,0,0,0
603,2540.736746142534,19439.009454114315,3,147.22593024808114,0,0,0
604,1157.9990775526055,63341.77410153394,1,1382.6671916718126,0,1,0
605,15701.761916308424,259.2512058666905,12,15675.272369208611,0,0,1
606,2001.6649953685578,60491.031503790706,2,2855.753903336997,0,0,0
607,99655.44361680633,19.869055358278505,8,16005.46174207885,1,0,1
608,1444.7346752996743,59459.52639476948,0,1260.705143944195,0,1,0
609,53807.63611568878,264.91380356153724,5,16028.128284176211,1,0,1
610,4629.424813665025,6282.951744055128,0,2843.3082678948626,0,1,0
611,2102.351697649906,1752.3110200812994,3,1423.443947656713,0,0,0
612,3933.63713956817,42352.265906181034,2,976.4145625767298,0,0,0
613,1479.3473488750144,13306.704488235702,4,146.53226144952723,0,1,0
614,3309.321292383292,59050.18412355116,3,1580.3058573056846,0,1,0
615,973.8390587722938,32682.560960550272,1,692.2383227778213,0,1,0
616,2157.306740745351,66268.12065492784,1,1416.177222162137,0,0,0
617,2465.353821839268,36570.10932730212,0,1432.0916414038697,0,1,0
618,3870.7211295160014,2067.2057252274935,0,290.74345433636165,0,0,0
619,4499.110040678109,46281.48356065171,4,2168.9613993215053,0,1,0
620,3987.0209374209117,51779.73299667987,2,2547.106038308837,0,0,0
621,4010.503804658238,3215.71323504209,2,2347.1346549050286,0,1,0
622,2517.587280896392,9014.574366638639,2,2581.8033359828664,0,1,0
623,2992.190111304889,27963.370257265466,4,1821.130785503776,0,1,0
624,2162.0629503672867,4685.67637665585,4,54.792306663591944,0,1,0
625,92724.65161323655,268.63513126414,15,52851.012829044324,1,1,1
626,4260.991377973798,15560.812247218615,4,1552.0111887619553,0,1,0
627,94682.07701664568,253.11618612845828,9,52164.151470793026,0,1,1
628,4932.829902823024,41284.75982198084,4,1014.7507663674983,0,0,0
629,1058.4866018246976,18618.448269493903,4,691.6094793239247,0,0,0
630,3050.0441483743393,22543.08659053207,1,2121.4515489632354,0,1,0
631,4502.185333725574,44650.06449635771,4,1653.7468343667394,0,1,0
632,29516.42662785398,230.6112372210491,8,77148.93064031452,1,1,1
633,3337.769157683136,49579.226943544876,3,1410.4559593481933,0,0,0
634,2759.2554864333447,30487.516863207726,2,35.64651588302664,0,0,0
635,3360.0174212463835,23876.54161035282,1,1855.545428830213,0,1,0
636,3915.9025421342103,36925.51402597563,3,1644.705085446616,0,1,0
637,4508.294259436914,43517.767461325886,3,1203.6245107075888,0,0,0
638,4210.494879556687,5279.64295092141,3,2088.3800192562835,0,0,0
639,38797.269631045565,226.05138625200715,17,27251.565426343324,0,1,1
640,4940.153875649469,20182.699075454417,3,2965.4269633946087,0,0,0
641,2809.178217885808,12983.747058013842,1,865.4809288966541,0,0,0
642,650.8704598708631,4358.631403873296,1,2848.708673543775,0,0,0
643,11704.135858101312,55.54201252790435,10,44606.99950514624,0,0,1
644,58278.08198314051,197.2948829700662,12,54063.40800989831,1,1,1
645,333.57261336674435,34717.941307820256,4,374.35603137355895,0,0,0
646,4908.341245264395,64070.48836507612,0,1651.045898806187,0,1,0
647,60224.0169167039,255.67097188579532,16,47871.389957922176,0,1,1
648,2548.3669733150477,36642.022672101535,2,2837.973554474152,0,1,0
649,361.2063319861355,16736.075809306218,3,1096.1630914583181,0,0,0
650,139.07135213872806,42340.82361678103,1,2701.7934800961234,0,1,0
651,3559.668443365122,42751.61023096738,1,2411.921568589125,0,0,0
652,2846.7396894757057,52472.842556295116,2,1126.7786489665102,0,0,0
653,1045.416001470336,50576.86568881857,2,1240.767749221584,0,1,0
654,76027.8014907101,80.57681032668067,6,31939.81348337024,1,1,1
655,3411.017016892167,42287.9127699407,4,1792.408586072691,0,0,0
656,4007.3516698322333,30697.566030286678,3,1685.553542928959,0,1,0
657,903.3917772841294,44047.709385622045,3,2562.813722582491,0,0,0
658,4481.4454355909975,34636.06143643884,2,72.53766017766712,0,1,0
659,2385.1386769263463,64862.29896254287,4,213.0043096449684,0,1,0
660,170.7841571690378,37974.04857941008,4,1114.336621567797,0,0,0
661,73596.3736098177,105.53969159863396,19,49765.5956038666,0,1,1
662,3277.4580498470655,24898.13869211481,3,226.38955546357843,0,1,0
663,860.2026892966697,9619.241306652953,0,2890.680091706967,0,1,0
664,32.81409558734557,62258.74866958235,0,2899.8432288040726,0,0,0
665,71826.53198880012,131.034878617635,16,46173.182770868574,0,1,1
666,2675.0059242324924,45690.42592387879,0,2314.6923645941406,0,0,0
667,77133.44743888362,295.0937135241053,7,10774.686019310731,0,1,1
668,2239.6442381147353,63946.03491072954,1,1522.4522040516836,0,0,0
669,1479.7160688427166,39439.059234681125,2,848.5751940265656,0,0,0
670,4448.6140594078315,60951.17473120143,3,1797.9697733812952,0,0,0
671,2703.863095701149,67891.61950185156,1,1842.8606106697437,0,0,0
672,4376.724115741944,56846.56260785337,3,800.6701198487059,0,1,0
673,2658.7324732185393,53088.49226511553,0,1113.0778226910522,0,1,0
674,11.523850717785335,21154.8767082853,3,233.78894293633584,0,1,0
675,3427.048314753895,31714.36848896493,1,606.6985992796978,0,0,0
676,3452.5423699686207,21962.863474531623,2,851.5743395953106,0,1,0
677,2279.0763933881885,6003.038653138632,1,2113.972290182001,0,1,0
678,3077.1139027600752,25101.590236388456,4,498.19021257333986,0,0,0
679,4565.407016087167,34323.61321414574,1,214.3524954926094,0,1,0
680,2625.165219211245,30736.680933756274,2,1272.2205175911547,0,1,0
681,2248.674460573061,54799.63690024739,1,2661.6793978900337,0,1,0
682,2788.1126833961443,35863.24250832667,1,468.75933103629495,0,1,0
683,2882.6695792653,28395.793915276296,4,1931.43973194143,0,1,0
684,4491.5947747237105,45638.24507629089,0,2912.4020433456035,0,0,0
685,4057.3030378978715,60567.600572049254,4,1195.9042017221334,0,1,0
686,319.1144231495922,18112.948964074858,1,2875.9652378071796,0,1,0
687,21139.92727935464,142.13999629378762,17,70527.91406006631,1,1,1
688,2083.799501773102,49282.630241554805,2,331.9718663423145,0,1,0
689,61084.74090934339,136.54002161094553,10,24893.886401403728,0,1,1
690,3497.267616974845,24346.76418458963,3,1879.7601079257347,0,0,0
691,720.4062103270467,34502.34218569625,2,1115.5248543009345,0,1,0
692,320.40420790106003,11088.996192724526,0,2645.480918931501,0,1,0
693,2939.819323024241,47622.0617934137,2,1230.551744789498,0,0,0
694,4679.271206252426,22282.56071394498,3,2343.742566433934,0,1,0
695,45951.041899316944,288.7726748258648,14,60481.396337357444,0,0,1
696,3394.4691835520807,68307.09756574592,0,45.64955356269725,0,1,0
697,911.9038348455717,36861.241446064654,3,2406.5888727841084,0,0,0
698,4226.340058963766,19423.8267438344,3,2051.4543952039357,0,0,0
699,2089.9880236354493,32169.412376994344,3,1833.0012475826925,0,0,0
700,1190.2650559205183,63387.992231878896,3,42.774838417269905,0,0,0
701,847.6663871575741,41347.2932864183,1,876.9661116983395,0,0,0
702,88519.1576960892,133.04592046792575,19,5775.199563280782,1,1,1
703,200.5266144686194,8961.640953687674,3,2609.2437384430714,0,0,0
704,1405.202188260835,5769.063040320377,0,1081.85227580278,0,0,0
705,3175.6214977263658,7131.5165943168095,4,396.98775562373623,0,0,0
706,1976.263013311899,12085.784410530858,2,304.6781507110036,0,1,0
707,1736.1291681445437,47168.41877322187,3,2825.895951894057,0,0,0
708,2075.801996771722,65769.17932655307,1,1539.150184601999,0,0,0
709,2502.569324530428,64873.060723287905,1,2649.1749074749205,0,1,0
710,1958.7447466117758,57750.45676823316,3,2497.533357521439,0,1,0
711,4062.1565456465682,5490.739864258322,1,596.4322567049397,0,0,0
712,3819.076833356189,25445.536564919683,1,2215.3379086303134,0,0,0
713,4800.941110418378,65941.64834373578,3,497.15544256595035,0,0,0
714,59799.608466944264,49.04831870886362,11,53825.4822579703,0,0,1
715,3334.8369947179735,28057.77629915857,3,2475.183552889935,0,0,0
716,4819.093665865388,18632.963225913412,0,1361.2713960190945,0,1,0
717,4840.455426884066,13303.142198599551,2,2828.6751186524334,0,0,0
718,699.7841192637399,41522.62208555878,2,330.76019448766397,0,0,0
719,4160.989604245816,18828.36731856761,4,73.15156242122788,0,1,0
720,316.17697519919034,46362.92627121929,2,2029.4836392304906,0,0,0
721,3593.4910307045766,604.3161922382648,3,1473.9717880314786,0,1,0
722,4329.547334422059,14777.11040224427,1,658.3922169387455,0,0,0
723,3477.8937321426242,15068.78825730135,2,2910.929438245103,0,0,0
724,2278.663895204577,961.6321633919558,4,1192.748236555836,0,1,0
725,771.2598279917282,869.8747800209921,0,1228.6276783118958,0,0,0
726,2029.4445355351063,37208.93132119319,2,1246.4077742966272,0,0,0
727,1710.4248666293645,21309.911977473927,2,1748.3566303113882,0,1,0
728,895.747898038121,6337.603502826294,2,2922.193324268906,0,0,0
729,59615.23473626249,83.24016913246659,18,79918.15317029814,1,0,1
730,4468.086816595953,12423.749720370442,0,1320.7130862588513,0,0,0
731,2757.027485508548,62042.73060247783,1,1728.8032169343921,0,1,0
732,60616.32327385444,119.92770375132258,11,15109.200982220287,0,0,1
733,3871.3081255322677,49635.11750863568,4,2624.9090377639236,0,0,0
734,355.05950065084437,44171.16757240691,0,2318.4130240307304,0,0,0
735,4558.900921013664,4907.17420606035,2,2226.1039305398454,0,1,0
736,31.95580190060325,27746.12573516853,3,1890.0742111571112,0,0,0
737,2068.954936006719,55071.48565653684,1,1742.8344766156863,0,1,0
738,2328.082709058025,41137.758748709755,0,1583.5108590808443,0,0,0
739,4470.113839693431,2526.3389049184234,1,1609.4214191697297,0,0,0
740,2051.0301848289523,67864.45725677897,4,2662.335573534719,0,1,0
741,687.2422203430748,5820.303143589957,0,1711.6797841256,0,0,0
742,1954.0952522698926,45226.34314056504,1,494.57685207421787,0,1,0
743,3773.4531667650645,53517.47216024849,1,1336.6677416464618,0,1,0
744,3871.6071892097325,30966.865852471725,1,495.15966485593447,0,1,0
745,174.69985725948908,18379.675731990912,1,1439.5809553613049,0,0,0
746,4908.132598350211,13673.633690704664,2,1354.6441516128568,0,0,0
747,62069.73801120758,199.797461269117,15,48248.85769347949,0,0,1
748,1274.634603783646,9845.189974955034,4,881.0361151636416,0,1,0
749,222.22808275705486,18720.498683722988,4,2034.9580885243004,0,0,0
750,2650.653469604797,7468.214340408855,1,1097.4876779247204,0,0,0
751,2366.6132118191426,38998.70682585553,4,1225.7173744048775,0,1,0
752,4685.164864725562,68860.42206907268,3,768.7887489379655,0,0,0
753,4235.971200832639,63001.32554181351,1,2456.8674237500904,0,1,0
754,2273.6887462910736,3393.514077757592,0,1793.9213843301611,0,1,0
755,1212.49079275785,55956.16414269792,4,2258.7690762048255,0,0,0
756,4988.33838295977,61430.6651537682,1,1036.0753681025824,0,0,0
757,3455.447726406545,13966.121736620093,1,1951.7115857424033,0,1,0
758,4290.020136251944,41326.7367146712,0,515.7366249515906,0,1,0
759,3990.255706803059,6682.807909733172,0,2982.466154927751,0,0,0
760,2020.8277401202051,36286.28833594444,3,1935.9157461773814,0,0,0
761,1439.610769855898,46714.53447830911,0,2088.5938119795223,0,1,0
762,93236.11994566137,29.679011260036233,11,63523.39059143052,1,1,1
763,4822.686916305311,6151.686215997262,1,2951.977440180779,0,0,0
764,4129.774316613762,28103.704166415162,0,2187.967457180539,0,0,0
765,2168.318891345857,14404.489650528938,4,1867.0911472165697,0,0,0
766,49530.5428844327,13.307623165142475,14,12412.244399126965,1,1,1
767,2673.236540347102,53704.248064799605,1,848.5223147395986,0,0,0
768,1665.9841385046166,61703.620284812496,2,2621.887501965654,0,0,0
769,2446.457091779804,11061.137865885037,3,1773.4035137084127,0,0,0
770,37.00127427784736,21962.589877795228,0,18.36895716703919,0,1,0
771,94406.94691799348,161.4847999836388,12,57059.798285734745,0,0,1
772,158.18720931003872,48030.49490932714,2,2486.4811851928994,0,1,0
773,46614.84794110184,98.1588437455368,5,6384.384268645952,0,0,1
774,4953.462148292494,5914.152965364519,4,115.26705319287852,0,0,0
775,80457.89881501037,243.4461848718295,7,9285.77737458529,1,0,1
776,1190.0041331069385,57546.68439049883,1,1748.0890405051891,0,1,0
777,2006.5708387977097,49912.242938997864,4,1178.8898093295356,0,1,0
778,4589.061653219665,70812.56910131389,2,501.68043719611165,0,0,0
779,520.2795412621724,65609.4714938225,1,984.2629662661557,0,0,0
780,4216.221934454923,2242.874162606264,2,2267.158884934946,0,0,0
781,3995.104531421706,30791.962268732037,4,581.5045168205849,0,0,0
782,2714.140586904881,8977.700496087831,3,977.4040780189,0,1,0
783,2238.549892991776,13633.199306042134,1,2807.543310907355,0,0,0
784,4361.278023240208,1566.5501068030053,0,751.4410846835302,0,0,0
785,2749.973487550928,6125.35255583397,0,724.3126904861015,0,1,0
786,3965.9874393366927,39465.24338027657,3,1422.9211026465343,0,0,0
787,392.9742891431153,34059.06555763294,1,1472.7728579751413,0,1,0
788,3532.4977090392194,45119.11579989671,2,1305.4207980501662,0,0,0
789,3635.0117585301286,65571.87841909088,4,1902.903067666119,0,0,0
790,280.90439174650146,10759.274211013562,0,244.51664523934997,0,0,0
791,2855.6088981438943,70513.36603204021,3,2835.3818335769242,0,1,0
792,125.75008607675383,30078.565116763235,0,2641.259180561528,0,0,0
793,66751.97647353672,7.999103121309357,9,10179.396831738792,1,1,1
794,1799.3056669896944,68358.09207487169,3,2595.1233418996635,0,1,0
795,4252.282500501524,56264.592147780444,1,2218.2899932346386,0,1,0
796,2130.1085464591406,20613.3527161695,3,2697.2305693553735,0,0,0
797,4829.771702577834,14870.216440100501,4,741.595208409179,0,0,0
798,4121.385732102557,68242.28175591058,4,1897.9260285164262,0,1,0
799,3828.4775364518196,26899.527292614315,4,2384.26942083686,0,1,0
